Id	hcIdx	BaseId	NextInClass	TransLvl	NameStr	MonStatsEx	MonProp	MonType	AI	DescStr	Code	enabled	rangedtype	placespawn	spawn	spawnx	spawny	spawnmode	minion1	minion2	SetBoss	BossXfer	PartyMin	PartyMax	MinGrp	MaxGrp	sparsePopulate	Velocity	Run	Rarity	Level	Level(N)	Level(H)	MonSound	UMonSound	threat	aidel	aidel(N)	aidel(H)	aidist	aidist(N)	aidist(H)	aip1	aip1(N)	aip1(H)	aip2	aip2(N)	aip2(H)	aip3	aip3(N)	aip3(H)	aip4	aip4(N)	aip4(H)	aip5	aip5(N)	aip5(H)	aip6	aip6(N)	aip6(H)	aip7	aip7(N)	aip7(H)	aip8	aip8(N)	aip8(H)	MissA1	MissA2	MissS1	MissS2	MissS3	MissS4	MissC	MissSQ	Align	isSpawn	isMelee	npc	interact	inventory	inTown	lUndead	hUndead	demon	flying	opendoors	boss	primeevil	killable	switchai	noAura	nomultishot	neverCount	petIgnore	deathDmg	genericSpawn	zoo	SendSkills	Skill1	Sk1mode	Sk1lvl	Skill2	Sk2mode	Sk2lvl	Skill3	Sk3mode	Sk3lvl	Skill4	Sk4mode	Sk4lvl	Skill5	Sk5mode	Sk5lvl	Skill6	Sk6mode	Sk6lvl	Skill7	Sk7mode	Sk7lvl	Skill8	Sk8mode	Sk8lvl	Drain	Drain(N)	Drain(H)	coldeffect	coldeffect(N)	coldeffect(H)	ResDm	ResMa	ResFi	ResLi	ResCo	ResPo	ResDm(N)	ResMa(N)	ResFi(N)	ResLi(N)	ResCo(N)	ResPo(N)	ResDm(H)	ResMa(H)	ResFi(H)	ResLi(H)	ResCo(H)	ResPo(H)	DamageRegen	SkillDamage	noRatio	NoShldBlock	ToBlock	ToBlock(N)	ToBlock(H)	Crit	minHP	maxHP	AC	Exp	A1MinD	A1MaxD	A1TH	A2MinD	A2MaxD	A2TH	S1MinD	S1MaxD	S1TH	minHP(N)	maxHP(N)	AC(N)	Exp(N)	A1MinD(N)	A1MaxD(N)	A1TH(N)	A2MinD(N)	A2MaxD(N)	A2TH(N)	S1MinD(N)	S1MaxD(N)	S1TH(N)	minHP(H)	maxHP(H)	AC(H)	Exp(H)	A1MinD(H)	A1MaxD(H)	A1TH(H)	A2MinD(H)	A2MaxD(H)	A2TH(H)	S1MinD(H)	S1MaxD(H)	S1TH(H)	El1Mode	El1Type	El1Pct	El1MinD	El1MaxD	El1Dur	El1Pct(N)	El1MinD(N)	El1MaxD(N)	El1Dur(N)	El1Pct(H)	El1MinD(H)	El1MaxD(H)	El1Dur(H)	El2Mode	El2Type	El2Pct	El2MinD	El2MaxD	El2Dur	El2Pct(N)	El2MinD(N)	El2MaxD(N)	El2Dur(N)	El2Pct(H)	El2MinD(H)	El2MaxD(H)	El2Dur(H)	El3Mode	El3Type	El3Pct	El3MinD	El3MaxD	El3Dur	El3Pct(N)	El3MinD(N)	El3MaxD(N)	El3Dur(N)	El3Pct(H)	El3MinD(H)	El3MaxD(H)	El3Dur(H)	TreasureClass1	TreasureClass2	TreasureClass3	TreasureClass4	TreasureClass1(N)	TreasureClass2(N)	TreasureClass3(N)	TreasureClass4(N)	TreasureClass1(H)	TreasureClass2(H)	TreasureClass3(H)	TreasureClass4(H)	TCQuestId	TCQuestCP	SplEndDeath	SplGetModeChart	SplEndGeneric	SplClientEnd	*eol
bloodgolemz	794	bloodgolem	spawn_bloodgolem	0	BloodGolem	bloodgolem		ElementalConstruct	PinHead	ElementalConstruct	G2	1							bloodlord3			1			1	1		12	12	1	53	74	94	bloodgolem	bloodgolem	10	12	10	8	40	40	40	80	80	80	1	1	1	80	80	80	1	1	1	80	80	80																			1										1			1										Attack	A1	1																						50	33	20					50		100				66		104				90		104			3				20	20	20	5	1000	1000	100	900	150	200	250	150	200	250				1250	1250	125	1000	175	225	275	175	225	275				1500	1500	125	1500	200	250	300	200	250	300																																														Act 1 (N) Cast C	Act 1 (N) Champ C	Act 1 (N) Unique C		Act 5 (N) Cast A	Act 5 (N) Champ A	Act 5 (N) Unique A		Act 5 (H) Cast A	Act 5 (H) Champ A	Act 5 (H) Unique A								0
irongolemz	795	irongolem	spawn_irongolem	0	IronGolem	irongolem		ElementalConstruct	PinHead	ElementalConstruct	G4	1							deathmauler4			1			1	1		12	12	1	53	74	94	irongolem	irongolem	10	12	10	8	40	40	40	85	85	85	1	1	1	85	85	85	1	1	1	85	85	85																			1										1			1										MonBash	A1	1																												40					100	50					104	75					104	1				20	20	20	5	1000	1000	125	900	150	200	250	150	200	250				1250	1250	150	1000	175	225	275	175	225	275				1500	1500	150	1500	200	250	300	200	250	300																																														Act 1 (N) Cast C	Act 1 (N) Champ C	Act 1 (N) Unique C		Act 5 (N) Cast A	Act 5 (N) Champ A	Act 5 (N) Unique A		Act 5 (H) Cast A	Act 5 (H) Champ A	Act 5 (H) Unique A								0
firegolemz	796	firegolem	spawn_firegolem	0	FireGolem	firegolem		ElementalConstruct	PinHead	ElementalConstruct	G3	1							succubuswitch2			1			1	1		12	12	1	53	74	94	firegolem	firegolem	10	12	10	8	40	40	40	90	90	90	1	1	1	90	90	90	1	1	1	90	90	90																			1										1			1										Attack	A1	1																												25	25	100				33	33	104				40	50	104				1				25	25	25	5	1000	1000	125	900	175	225	250	175	225	250				1250	1250	150	1000	200	250	300	200	250	275				1500	1500	150	1500	250	300	300	250	300	300																																														Act 1 (N) Cast C	Act 1 (N) Champ C	Act 1 (N) Unique C		Act 5 (N) Cast A	Act 5 (N) Champ A	Act 5 (N) Unique A		Act 5 (H) Cast A	Act 5 (H) Champ A	Act 5 (H) Unique A								0
claygolemz	797	claygolem	spawn_claygolem	0	ClayGolem	claygolem		ElementalConstruct	PinHead	ElementalConstruct	G1	1							putriddefiler3			1			1	1		12	12	1	53	74	94	claygolem	claygolem	10	12	10	8	40	40	40	95	95	95	1	1	1	95	95	95	1	1	1	95	95	95																			1										1			1										Attack	A1	1																												25	25			100		33	33			104		40	50			104		1				20	20	20	5	1000	1000	75	900	150	200	250	150	200	250				1250	1250	100	1000	175	225	275	175	225	275				1500	1500	100	1500	200	250	300	200	250	300																																														Act 1 (N) Cast C	Act 1 (N) Champ C	Act 1 (N) Unique C		Act 5 (N) Cast A	Act 5 (N) Champ A	Act 5 (N) Unique A		Act 5 (H) Cast A	Act 5 (H) Champ A	Act 5 (H) Unique A								0
catapultx	798	catapult1		1	CatapultE	catapult2		ConstructBehemoth	Catapult	ConstructBehemoth	64	1							siegebeast1			1			1	1		0	0	0	45	70	90	catapult	catapult	7	12	10	8	40	40	40	30	30	30																							catapultchargedball on								1													1																																								40	50	25	25	25	1000	40	50	33	33	33	1000	40	50	66	66	-66	1000									1200	1200	75	500										1500	1500	75	500										1500	1500	75	500																																																				Act 1 (N) H2H C	Act 1 (N) Champ C	Act 1 (N) Unique C		Act 5 (N) H2H C	Act 5 (N) Champ C	Act 5 (N) Unique C		Act 5 (H) H2H C	Act 5 (H) Champ C	Act 5 (H) Unique C							1	0
undeadbovine	799	hellbovine	magebovine	0	Hell Bovine	hellbovine		UndeadBeast	Skeleton	Beast	EC	1													6	7		12	12	1	50	75	95	hellbovine	hellbovine	10	12	9	6	40	40	40	99	99	99	5	5	5	95	99	99	33	33	33																						1	1					1				1			1	1		1																																					40	40	66	66	66	66	50	50	75	75	75	75	60	66	90	90	90	90	2				50	50	50	5	1000	1000	88		180	280	300	180	280	300				1000	1000	88		200	300	300	200	300	300				1000	1000	88		225	325	300	225	325	300																																														Cow	Act 5 Champ C	Act 5 Unique C		Cow (N)	Act 4 (N) Champ B	Act 4 (N) Unique B		Cow (H)	Act 4 (H) Champ B	Act 4 (H) Unique B								0
magebovine	800	hellbovine	kingcow	0	Hell Bovine	hellbovine		Beast	Vampire	Beast	EC	1													6	7		12	12	1	50	75	95	hellbovine	hellbovine	10	12	9	6	40	40	40	85	85	85	35	40	45	24	24	24	25	34	47	7	7	7																			1	1									1			1			1							ZakarumLightning	A2	1	VampireFirewall	A2	10	CatapultPlague	A2	5	Glacial Impale	A2	10													50	33	25						75	75	75	75			90	90	90	90			104	104	104	104	2				50	50	50	5	500	500	88		180	280	300	180	280	300				500	500	88		200	300	300	200	300	300				500	500	88		225	325	300	225	325	300																																														Cow	Act 5 Champ C	Act 5 Unique C		Cow (N)	Act 4 (N) Champ B	Act 4 (N) Unique B		Cow (H)	Act 4 (H) Champ B	Act 4 (H) Unique B								0
kingcow	801	hellbovine		0	Hell Bovine	hellbovine		Beast	Duriel	Beast	EC	1							hellbovine		1	1			6	7		16	16	1	60	80	100	hellbovine	hellbovine	10	12	9	6	40	40	40	8	12	16	40	40	40	50	50	50	60	60	60	40	40	40																			1	1			1						1	1	1	1			1							MonShockWave	A1	40	Diablogeddon	A1	40	MonHurricane	A1	40	FanaticismAuraEnchanted	NU	1													50	33	25				50	40	66	66	66	66	65	50	75	75	75	75	75	70	95	95	95	95	0				50	50	50	5	2500	2500	88		200	300	400	200	300	400				2750	2750	88		225	325	500	225	325	500				3000	3000	88		250	350	600	250	350	600				A1	stun	20			25	25			33	33			50																													Cow	Act 5 Champ C	Act 5 Unique C		Cow (N)	Act 4 (N) Champ B	Act 4 (N) Unique B		Cow (H)	Act 4 (H) Champ B	Act 4 (H) Unique B								0
shadowspirit1	802	shadowspirit1	shadowspirit2	0	ShadowSpirit	mortanius			Mephisto		6+	1							bugbears		1	1			1	1		10	10	1	60	80	100	andariel	andariel	10	12	8	4	40	40	40	25	25	25	33	33	33	33	33	33																									1	1			1						1	1	1	1								1		UnHolyBolt	A2	40	MonBoneSpirit	A2	40	Poison Ring	A2	40	AndyJave	A2	40	Teleport	A2	5	DiabPrison	A2	1													50	50	75	75	75	150	65	50	75	75	75	150	75	50	75	75	75	88	0			1	25	33	50	5	3000	3000	125	2500	350	400	600							3000	3000	125	3000	400	450	600							3000	3000	125	6000	450	500	600							A1	mana	100	40	80		100	60	120		100	80	160																														Act 3 (N) Champ A	Act 2 (N) Unique C	Act 2 (N) Super C		Act 5 (N) Champ C	Act 5 (N) Unique C	Act 5 (N) Super C		Act 5 (H) Champ C	Act 5 (H) Unique C	Act 5 (H) Super C								0
shadowspirit2	803	shadowspirit1	shadowspirit3	0	ShadowSpirit	mortanius			Mephisto		6+	1							wyrms		1	1			1	1		10	10	1	60	80	100	duriel	duriel	10	12	8	4	40	40	40	25	25	25	33	33	33	33	33	33																									1	1			1						1	1	1	1								1		UnHolyBolt	A2	40	MonBoneSpirit	A2	40	BigTornado	A2	40	Siege Beast Stomp	A2	40	Teleport	A2	5	DiabPrison	A2	1													50	50	75	75	150	75	65	50	75	75	150	75	75	75	75	75	88	75	0			1	25	33	50	5	3000	3000	125	2500	350	400	600							3000	3000	125	3000	400	450	600							3000	3000	125	6000	450	500	600							A1	mana	100	40	80		100	60	120		100	80	160																														Act 3 (N) Champ A	Act 2 (N) Unique C	Act 2 (N) Super C		Act 5 (N) Champ C	Act 5 (N) Unique C	Act 5 (N) Super C		Act 5 (H) Champ C	Act 5 (H) Unique C	Act 5 (H) Super C								0
shadowspirit3	804	shadowspirit1	shadowspirit4	0	ShadowSpirit	mortanius			Mephisto		6+	1							curstguards		1	1			1	1		10	10	1	60	80	100	mephisto	mephisto	10	12	8	4	40	40	40	25	25	25	33	33	33	33	33	33																									1	1			1						1	1	1	1								1		UnHolyBolt	A2	40	MonBoneSpirit	A2	40	MonHurricane	A2	40	MephistoMissile	A2	40	Teleport	A2	5	DiabPrison	A2	1													50	50	75	150	75	75	65	50	75	150	75	75	75	75	75	88	75	75	0			1	25	33	50	5	3000	3000	125	2500	350	400	600							3000	3000	125	3000	400	450	600							3000	3000	125	6000	450	500	600							A1	mana	100	40	80		100	60	120		100	80	160																														Act 3 (N) Champ A	Act 2 (N) Unique C	Act 2 (N) Super C		Act 5 (N) Champ C	Act 5 (N) Unique C	Act 5 (N) Super C		Act 5 (H) Champ C	Act 5 (H) Unique C	Act 5 (H) Super C								0
shadowspirit4	805	shadowspirit1	shadowspirit5	0	ShadowSpirit	mortanius			Mephisto		6+	1							mariliths		1	1			1	1		10	10	1	60	80	100	diablo	diablo	10	12	8	4	40	40	40	25	25	25	33	33	33	33	33	33																									1	1			1						1	1	1	1								1		UnHolyBolt	A2	40	MonBoneSpirit	A2	40	Diablogeddon	A2	40	DiabloBreath	A2	40	Teleport	A2	5	DiabPrison	A2	1													50	50	150	75	75	75	65	50	150	75	75	75	75	75	88	75	75	75	0			1	25	33	50	5	3000	3000	125	2500	350	400	600							3000	3000	125	3000	400	450	600							3000	3000	125	6000	450	500	600							A1	mana	100	40	80		100	60	120		100	80	160																														Act 3 (N) Champ A	Act 2 (N) Unique C	Act 2 (N) Super C		Act 5 (N) Champ C	Act 5 (N) Unique C	Act 5 (N) Super C		Act 5 (H) Champ C	Act 5 (H) Unique C	Act 5 (H) Super C								0
shadowspirit5	806	shadowspirit1		0	ShadowSpirit	mortanius			Mephisto		6+	1							titans		1	1			1	1		10	10	1	60	80	100	baalcrab	baalcrab	10	12	8	4	40	40	40	25	25	25	33	33	33	33	33	33																									1	1			1						1	1	1	1								1		UnHolyBolt	A2	40	MonBoneSpirit	A2	40	Baal Nova	A2	40	Baal Cold Missiles	A2	40	Teleport	A2	5	DiabPrison	A2	1													50	66	90	90	90	90	65	66	90	90	90	90	75	90	75	75	75	75	0			1	25	33	50	5	3000	3000	125	2500	350	400	600							3000	3000	125	3000	400	450	600							3000	3000	125	6000	450	500	600							A1	mana	100	40	80		100	60	120		100	80	160																														Act 3 (N) Champ A	Act 2 (N) Unique C	Act 2 (N) Super C		Act 5 (N) Champ C	Act 5 (N) Unique C	Act 5 (N) Super C		Act 5 (H) Champ C	Act 5 (H) Unique C	Act 5 (H) Super C								0
marilithx	807	marilith	marilithz	0	Marilith	marilith		DragonDemon	Mephisto	DragonDemon	$Z	1							megademon3			1			1	1		8	8	1	51	78	98	succubus	succubus	10	12	9	6	40	40	40	25	25	25	33	33	33	33	33	33																									1	1									1			1								1		Imp Fireball	SC	20	Glacial Impale	SC	20	PrimePoisonNova	S1	20	MonVolcano	SC	20	MephFrostNova	S1	20	MonEruption	SC	20													25	33	75	75	75	75	33	33	75	75	75	75	33	33	75	75	75	75	1			1	25	33	50	5	2500	2500	125	2000	200	250	500							2750	2750	125	2000	225	275	500							3000	3000	125	3000	250	300	600							A1	mana	66	33	66		75	44	88		100	66	120																														Act 1 (N) Champ B	Act 2 (N) Unique A	Act 2 (N) Super A		Act 5 (N) Champ A	Act 5 (N) Unique A	Act 5 (N) Super B		Act 5 (H) Champ A	Act 5 (H) Unique A	Act 5 (H) Super B								0
amazon	808	amazon		0	Amazon	amazo		Human	CorruptArcher	Human	RG	1	1								1				1	1		11	14	1	60	80	101	cr_archer	cr_archer	10	12	8	4	40	40	40	80	80	80	90	92	95	1	1	1	55	55	55	25	25	25	30	30	30	60	60	60	16	16	16										1				1						1	1	1	1										Guided Arrow	A1	1	MonImmolationArrow	A1	40	MonFreezingArrow	A1	40																						75	66	90	90	120	90	75	66	90	90	120	90	87	99	99	99	150	99	0			1	25	25	45	5	25000	25000	100	2500	300	400	600							27500	27500	100	3000	400	500	800							32500	32500	100	25000	600	800	2000							A1	ltng	100	1	300		100	1	450		100	1	600																														Tentacle	Tentacle	Tentacle		Tentacle (N)	Tentacle (N)	Tentacle (N)		Amazon	Amazon	Amazon								0
sorceress	809	succubuswitch1	staffsorceress	0	Sorceress	mortanius		Human	Summoner	Human	K#	1									1				1	1		12	12	1	60	80	101	succubus	succubus	10	12	8	4	40	40	40	98	98	98	12	12	12	63	63	63	50	50	50	100	80	60	20	15	10	9	10	11	45	45	45										1				1						1	1	1	1										MonFrozenOrb	A1	40	StormCloud	A2	40	MonChainLightning	A1	40	MonBlizzard	A2	40	VampireMeteor	A2	40																75	100	90	90	90	90	75	100	90	90	90	90	87	150	99	99	99	99	0			1	25	25	45	5	25000	25000	100	2500	300	400	600							27500	27500	100	3000	400	500	800							32500	32500	100	25000	600	800	2000																																																	Tentacle	Tentacle	Tentacle		Tentacle (N)	Tentacle (N)	Tentacle (N)		Sorceress	Sorceress	Sorceress								0
barbarian	810	zealot1	arimythfanatic	0	Barbo	ancientbarb3		Human	Duriel	Human	0E	1									1				1	1		16	16	0	60	80	101	ancient	ancient	10	12	8	4	40	40	40	0	0	0	40	40	40	50	50	50				40	40	40																			1	1			1						1	1	1	1										Mon Whirlwind	seq_ancientwhirlwind	1	MonBash	A2	1	War Cry	A2	28																						120	66	90	90	90	90	120	66	90	90	90	90	150	99	99	99	99	99	0			1	25	25	45	5	25000	25000	150	2500	300	400	600							27500	27500	150	3000	400	500	800							32500	32500	150	25000	600	800	2000							A1	stam	100	80	160		100	100	200		100	120	240																														Tentacle	Tentacle	Tentacle		Tentacle (N)	Tentacle (N)	Tentacle (N)		Barbarian	Barbarian	Barbarian								0
paladin	811	paladin		0	Paladin	pally		Human	Duriel	Human	IW	1									1				1	1		15	15	1	60	80	101	zealot	zealot	10	12	8	4	40	40	40	6	9	12	40	40	40	50	50	50				40	40	40																			1	1			1						1	1	1	1										FistofDoom	A1	40	MonBlessedHammer	A1	40	Smite	A1	1	FanaticismAuraEnchanted	NU	1																			85	75	99	99	99	99	85	75	99	99	99	99	150	99	99	99	99	99	0			1	33	50	66	5	25000	25000	150	2500	300	400	600							27500	27500	150	3000	400	500	800							32500	32500	150	25000	600	800	2000							A1	mana	100	60	120		100	80	160		100	100	200																														Tentacle	Tentacle	Tentacle		Tentacle (N)	Tentacle (N)	Tentacle (N)		Paladin	Paladin	Paladin								0
necromancer	812	necromancer		0	Necromancer	mortanius		Human	OblivionKnight	Human	#I	1	1								1				1	1		12	12	0	60	80	101	doomknight	doomknight	10	12	8	4	40	40	40	6	7	8	25	26	27	300	250	200	50	50	50	80	85	90	30	30	30	30	30	30	9	10	11										1				1						1	1	1	1										PrimeTeeth	A2	40	Poison Ring	A2	40	MonBoneSpear	A2	40	MonCurseCast	A2	40	MonBoneSpirit	A2	40	MonCurseCast	A2	40													75	66	90	90	90	120	75	66	90	90	90	120	87	99	99	99	99	150	0			1	25	33	45	5	25000	25000	100	2500	300	400	600							27500	27500	100	3000	400	500	800							32500	32500	100	25000	600	800	2000							A1	pois	100	333	333	250	100	400	400	300	100	500	500	400																													Tentacle	Tentacle	Tentacle		Tentacle (N)	Tentacle (N)	Tentacle (N)		Necromancer	Necromancer	Necromancer								0
druid	813	wolf		0	Druid	wolfformdruid		Human	Mephisto	Human	40	1									1				1	1		14	14	0	60	80	101	werewolf	werewolf	10	12	8	4	40	40	40	25	25	25	33	33	33	33	33	33																									1	1			1						1	1	1	1										BigTornado	A2	40	BigTornado	A2	40	MonMoltenBoulder	A2	40	MonVolcano	A2	40	MonFirestorm	A2	40	MonEruption	A2	40													75	66	120	90	90	90	75	66	120	90	90	90	87	99	150	99	99	99	0			1	25	33	45	5	25000	25000	100	2500	300	400	600							27500	27500	100	3000	400	500	800							32500	32500	100	25000	600	800	2000							A1	fire	100	100	200		100	150	300		100	200	400																														Tentacle	Tentacle	Tentacle		Tentacle (N)	Tentacle (N)	Tentacle (N)		Druid	Druid	Druid								0
assassin	814	shadowmaster		0	assassinstr	mortanius		Human	Vampire	Human	$H	1									1				1	1		17	17	0	60	80	101	shadow	shadow	10	12	8	4	40	40	40	85	85	85	35	40	45	24	24	24	25	34	47	7	7	7																			1	1			1						1	1	1	1										Multiblade	A2	40	MonShockField	A2	40	Mind Blast	A2	28	MonFireTrauma	A2	40																			75	66	90	120	90	90	75	66	90	120	90	90	87	99	99	150	99	99	0			1	33	50	66	5	25000	25000	150	2500	300	400	600							27500	27500	150	3000	400	500	800							32500	32500	150	25000	600	800	2000							A1	cold	100	90	180	250	100	140	280	300	100	180	360	400																													Tentacle	Tentacle	Tentacle		Tentacle (N)	Tentacle (N)	Tentacle (N)		Assassin	Assassin	Assassin								0
bugbears	815	bugbear		0	BugBear	bugbear		HumanBehemoth	Ancient	HumanBehemoth	!B	1							bighead6			1			1	1		6	6	1	58	79	99	brute	brute	10	12	9	6	40	40	40	10	10	10	15	15	15	75	75	75	8	8	8																						1	1									1			1								1		Mon Whirlwind	seq_ancientwhirlwind	1																												40	50	75	75	75	120	40	50	75	75	75	120	40	50	75	75	75	106	0			1	25	33	50	5	2500	2500	150	2500	275	325	600							2750	2750	150	3000	300	400	600							2500	2500	150	6000	300	400	600																																																	Act 3 (N) Champ A	Cow Champ	Act 2 (N) Super C		Act 5 (N) Champ C	Cow Champ (N)	Act 5 (N) Super C		Act 5 (H) Champ C	Cow Champ (H)	Act 5 (H) Super C								0
wyrms	816	wyrm		0	Wyrm	wyrm		DragonInsect	Duriel	DragonInsect	$W	1							wraith8			1			1	1		8	8	1	58	79	99	regurgitator	regurgitator	10	12	9	6	40	40	40	8	10	12	40	40	40	50	50	50				30	30	30																			1	1									1			1								1		BigTornado	A1	40	BigTornado	A1	40	MonRabies	A1	40	FireAura	NU	1																			40	50	75	75	120	75	40	50	75	75	120	75	40	50	75	75	106	75	0			1	25	33	50	5	2500	2500	150	2500	275	325	600							2750	2750	150	3000	300	400	600							2500	2500	150	6000	300	400	600																																																	Act 3 (N) Champ A	Cow Champ	Act 2 (N) Super C		Act 5 (N) Champ C	Cow Champ (N)	Act 5 (N) Super C		Act 5 (H) Champ C	Cow Champ (H)	Act 5 (H) Super C								0
curstguards	817	curstguard		0	CurstGuard	curstguard		HumanDeity	ZakarumPriest	HumanDeity	~C	1							swarm5			1			1	1		10	10	1	58	79	99	zealot	zealot	10	12	9	6	40	40	40	50	50	50	20	20	20	75	75	75	60	60	60	75	75	75	35	35	35																1	1									1			1								1		ZakarumHeal	A2	1	Imp Fireball	A2	40	MonTeleport	A2	1	MonBlizzard	A2	40																			40	50	75	120	75	75	40	50	75	120	75	75	40	50	75	106	75	75	0			1	25	33	50	5	2500	2500	150	2500	275	325	600							2750	2750	150	3000	300	400	600							2000	2000	150	6000	300	400	600																																																	Act 3 (N) Champ A	Cow Champ	Act 2 (N) Super C		Act 5 (N) Champ C	Cow Champ (N)	Act 5 (N) Super C		Act 5 (H) Champ C	Cow Champ (H)	Act 5 (H) Super C								0
mariliths	818	marilith		0	Marilith	marilith		DragonDemon	Mephisto	DragonDemon	$Z	1							batdemon6			1			1	1		8	8	1	58	79	99	succubus	succubus	10	12	9	6	40	40	40	25	25	25	33	33	33	33	33	33																									1	1									1			1								1		Imp Fireball	SC	40	Glacial Impale	SC	40	PrimePoisonNova	S1	40	MonVolcano	SC	40	MephFrostNova	S1	40	MonEruption	SC	40													40	50	120	75	75	75	40	50	120	75	75	75	40	50	106	75	75	75	0			1	25	33	50	5	2500	2500	150	2500	275	325	600							2750	2750	150	3000	300	400	600							2500	2500	150	6000	300	400	600							A1	mana	100	40	80		100	60	120		100	80	160																														Act 3 (N) Champ A	Cow Champ	Act 2 (N) Super C		Act 5 (N) Champ C	Cow Champ (N)	Act 5 (N) Super C		Act 5 (H) Champ C	Cow Champ (H)	Act 5 (H) Super C								0
titans	819	titan	spawn_titan	0	Titan	titan		ConstructBehemoth	Duriel	ConstructBehemoth	!L	1							blunderbore5			1			1	1		9	9	1	58	79	99	irongolem	irongolem	14	12	9	6	40	40	40	8	10	12	40	40	40	55	55	55				40	40	40																			1	1									1			1								1		Siege Beast Stomp	S1	40	MonBash	A2	1	MonShockWave	A2	40	MightAuraEnchanted	NU	20																			40	80	80	80	80	80	40	80	80	80	80	80	40	80	80	80	80	80	0			1	25	33	50	5	2500	2500	200	4000	300	350	600							2750	2750	200	4000	350	400	600							3000	3000	200	6000	400	450	600							A1	stun	66			50	66			50	66			50																													Act 3 (N) Champ A	Cow Champ	Act 2 (N) Super C		Act 5 (N) Champ C	Cow Champ (N)	Act 5 (N) Super C		Act 5 (H) Champ C	Cow Champ (H)	Act 5 (H) Super C								0
doomknight6	820	doomknight3	sorrowmage	0	OblivionLich	doomknight3		UndeadDemon	OblivionKnight	Demon	UM	1	1						reanimatedhordex			1	2	2	2	2		8	8	1	55	79	99	doomknight	doomknight	10	15	12	8	40	40	40	6	7	8	25	26	27	300	250	200	50	50	50	80	85	90	30	30	30	30	30	30	9	10	11										1						1				1			1										DoomKnightMissile	S1	12	MonBoneArmor	S1	1	MonBoneSpirit	S1	1	MonDecrepify	S2	5	Bestow	seq_undeadbestow	7	MonCurseCast	S2	7													50		60	60	60	60	50		70	70	70	80	50		90	90	90	95	2				29	29	29	5	600	600	137	300	140	170	200							700	700	115	300	140	170	200							800	800	115	500	140	170	200																																																	Act 2 (N) Cast C	Act 2 (N) Champ C	Act 2 (N) Unique C		Act 5 (N) Cast C	Act 5 (N) Champ C	Act 5 (N) Unique C		Act 5 (H) Cast C	Act 5 (H) Champ C	Act 5 (H) Unique C								0
skeletonking	821	skeletonking		0	Skeletonking	leoric		UndeadDeity	GreaterMummy	Deity	!9	1													1	1		8	8	1	16	63	83	unraveler	unraveler	12	12	9	6	40	40	40	90	90	90	75	75	75	75	75	75	90	90	90	32	40	48											mummy1								1							1			1	1		1										Resurrect2	seq_mummyres	1	MonBoneArmor	SC	1	MonBoneSpear	A1	40																						30	-10	-10	-10	-10	-10	65	40	40	40	40	40	75	71	71	71	71	71	2			1	33	33	33	5	500	500	100	300	120	160	250							2500	2500	120	1200	160	220	400							2500	2500	120	1200	220	300	400																																																	Act 2 Cast B	Act 2 Champ B	Act 2 Unique B		Act 2 (N) Cast A	Act 2 (N) Champ A	Act 2 (N) Unique A		Act 2 (H) Cast A	Act 2 (H) Champ A	Act 2 (H) Unique A								0
astralsword	822	flyingscimitar	necenemyblade	0	MagicSword	flyingscimitar1		Construct	NecroPet	Construct	ST	1													1	1		12	14	0				flyingscimitar	flyingscimitar	5	6	6	6	40	40	40	90	90	90																														1						1				1				1				1																																				33	20					33	20					33	20					1		1					5	300	300	50				500							450	450	150	75			500							600	600	150	100			500																																																																			0
evilwolf	823	spiritwolf	direwolf	3	Druid Spirit Wolf	spiritwolf		Beast	PinHead	Beast	wf	1													1	1		11	11	0	5	45	75	wolf	wolf	10	12	10	8	40	40	40	85	85	85	1	1	1	85	85	85	1	1	1	85	85	85																			1	1									1			1										MonRabies	A1	1																						100	100	100	-33	-33	-33																			1							5	100	100	30		140	170	75							150	150	67		140	170	75							200	200	67		140	170	50																																																																			0
direwolf	824	spiritwolf	shadewolf	1	Druid Fenris	fenris		Beast	PinHead	Beast	wf	1													1	1		13	13	0	5	45	75	wolf	wolf	10	12	10	8	40	40	40	85	85	85	1	1	1	85	85	85	1	1	1	85	85	85																			1	1									1			1										MonRabies	A1	1																						100	100	100	-33	-33	-33																			1							5	200	200	50		140	170	150							300	300	116		140	170	150							400	400	116		140	170	150																																																																			0
